4.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
4.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
4.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.1e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.2e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.3e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.4e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
5.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.1e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.2e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.3e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.4e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
6.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.1e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.2e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.3e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.4e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
7.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.1e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.2e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.3e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.4e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
8.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.1e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.2e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.3e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.4e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.5e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.6e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.7e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.8e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
9.9e-06;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.01e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.02e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.03e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.04e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.05e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.06e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
1.07e-05;2764.95;2.64387;1.57752;5.44291;5.78112;1.63041;6.18878;0.00118393;3.79447e-06;0;0
